
   INFO  Server running on [http://127.0.0.1:8000].

  Press Ctrl+C to stop the server
  2026-06-11 05:43:20 /build/assets/auth-layout-BL-PewUP.js ........ ~ 0.49ms
  2026-06-11 05:43:20 /build/assets/index-Bhz_ry2-.js .............. ~ 0.56ms
  2026-06-11 05:43:20 /build/assets/index-_tz1FyI2.js .............. ~ 0.71ms
  2026-06-11 05:43:20 /build/assets/index-Cmvk7tHf.js .............. ~ 2.51ms
  2026-06-11 05:43:20 /build/assets/index-DfnlAyco.js .............. ~ 2.67ms
  2026-06-11 05:43:20 /build/assets/index-CWQgIVzv.js .............. ~ 0.40ms
  2026-06-11 05:43:20 /build/assets/check-CMDVCFnE.js .............. ~ 0.51ms
  2026-06-11 05:43:20 /build/assets/createLucideIcon-DqZP-Ku8.js ... ~ 0.64ms
  2026-06-11 05:43:20 /build/assets/index-Bq72hOse.js .............. ~ 0.75ms
  2026-06-11 05:43:20 /_debugbar/assets ............................ ~ 0.03ms
  2026-06-11 05:43:20 /build/assets/loader-circle-DOjfw63j.js ...... ~ 0.27ms
  2026-06-11 05:43:20 /build/assets/app-logo-icon-DDrT6k0I.js ...... ~ 0.34ms
  2026-06-11 05:43:20 /build/assets/index-Dby2qiUZ.js .............. ~ 0.42ms
  2026-06-11 05:43:20 /build/assets/app-CTtEV4y4.css ............... ~ 0.02ms
  2026-06-11 05:43:20 /logo.png .................................... ~ 0.11ms
  2026-06-11 05:43:20 /login ..................................... ~ 500.51ms
  2026-06-11 05:43:21 /dashboard ................................... ~ 0.04ms
  2026-06-11 05:43:21 /_debugbar/open .............................. ~ 0.03ms
  2026-06-11 05:43:21 /_debugbar/open .............................. ~ 0.27ms
  2026-06-11 05:43:21 /build/assets/dashboard-CM-fjFUY.js .......... ~ 0.31ms
  2026-06-11 05:43:21 /build/assets/app-layout-Ddc1nZ2_.js ......... ~ 0.23ms
  2026-06-11 05:43:21 /build/assets/ErrorMessage-Cq4aixP2.js ....... ~ 0.35ms
  2026-06-11 05:43:21 /build/assets/index-DaQhm7bw.js .............. ~ 0.44ms
  2026-06-11 05:43:21 /build/assets/Combination-BneCAovC.js ........ ~ 0.56ms
  2026-06-11 05:43:21 /build/assets/x-BTJHlNsI.js .................. ~ 0.05ms
  2026-06-11 05:43:21 /build/assets/textarea-DQI5YmS8.js ........... ~ 0.25ms
  2026-06-11 05:43:21 /build/assets/GenericCombobox-BrHKnQ91.js .... ~ 0.39ms
  2026-06-11 05:43:21 /build/assets/select-ZytnwyOG.js ............. ~ 0.51ms
  2026-06-11 05:43:21 /build/assets/index-u_Y0mYO9.js .............. ~ 0.52ms
  2026-06-11 05:43:21 /build/assets/dropdown-menu-B3sdb_1k.js ...... ~ 0.52ms
  2026-06-11 05:43:21 /build/assets/settings-CU2FFVI1.js ........... ~ 0.63ms
  2026-06-11 05:43:21 /build/assets/building-2-BX2w2S2B.js ......... ~ 0.19ms
  2026-06-11 05:43:21 /build/assets/badge-ChFlzpzP.js .............. ~ 0.17ms
  2026-06-11 05:43:21 /build/assets/circle-alert-9df2RSX5.js ....... ~ 0.34ms
  2026-06-11 05:43:21 /build/assets/file-text-CpAgqThv.js .......... ~ 0.44ms
  2026-06-11 05:43:21 /build/assets/calendar-BGNmfN3k.js ........... ~ 0.54ms
  2026-06-11 05:43:21 /build/assets/clock-C9lav-iG.js .............. ~ 0.64ms
  2026-06-11 05:43:21 /build/assets/map-pin-CcxFvwf3.js ............ ~ 0.04ms
  2026-06-11 05:43:21 /build/assets/card-sX4WHo9S.js ............... ~ 0.15ms
  2026-06-11 05:43:21 /build/assets/video-COdDwfA1.js .............. ~ 0.28ms
  2026-06-11 05:43:22 /meetings/create ............................. ~ 0.11ms
  2026-06-11 05:43:22 /build/assets/app-CTtEV4y4.css ............... ~ 0.04ms
  2026-06-11 05:43:22 /build/assets/Create-BEK90aaL.js ............. ~ 0.08ms
  2026-06-11 05:43:22 /build/assets/form-rt6wvs7s.js ............... ~ 0.21ms
  2026-06-11 05:43:22 /build/assets/app-C8Ggl87-.js ................ ~ 0.34ms
  2026-06-11 05:43:22 /build/assets/ErrorMessage-Cq4aixP2.js ....... ~ 0.49ms
  2026-06-11 05:43:22 /build/assets/app-layout-Ddc1nZ2_.js ......... ~ 0.59ms
  2026-06-11 05:43:22 /build/assets/button-5T1vwz7h.js ............. ~ 0.74ms
  2026-06-11 05:43:22 /build/assets/index-DaQhm7bw.js .............. ~ 0.56ms
  2026-06-11 05:43:22 /build/assets/index-Cmvk7tHf.js .............. ~ 0.25ms
  2026-06-11 05:43:22 /build/assets/Combination-BneCAovC.js ........ ~ 0.37ms
  2026-06-11 05:43:22 /build/assets/createLucideIcon-DqZP-Ku8.js ... ~ 0.06ms
  2026-06-11 05:43:22 /build/assets/index-CWQgIVzv.js .............. ~ 0.40ms
  2026-06-11 05:43:22 /build/assets/x-BTJHlNsI.js .................. ~ 0.58ms
  2026-06-11 05:43:22 /build/assets/input-Chfec9Ut.js .............. ~ 0.50ms
  2026-06-11 05:43:22 /build/assets/textarea-DQI5YmS8.js ........... ~ 0.62ms
  2026-06-11 05:43:22 /build/assets/loader-circle-DOjfw63j.js ...... ~ 0.75ms
  2026-06-11 05:43:22 /build/assets/GenericCombobox-BrHKnQ91.js .... ~ 0.07ms
  2026-06-11 05:43:22 /build/assets/index-Bq72hOse.js .............. ~ 0.16ms
  2026-06-11 05:43:22 /build/assets/check-CMDVCFnE.js .............. ~ 0.30ms
  2026-06-11 05:43:22 /build/assets/select-ZytnwyOG.js ............. ~ 0.48ms
  2026-06-11 05:43:22 /build/assets/index-u_Y0mYO9.js .............. ~ 0.61ms
  2026-06-11 05:43:22 /build/assets/index-DfnlAyco.js .............. ~ 0.74ms
  2026-06-11 05:43:22 /build/assets/dropdown-menu-B3sdb_1k.js ...... ~ 0.07ms
  2026-06-11 05:43:22 /build/assets/index-Bhz_ry2-.js .............. ~ 0.15ms
  2026-06-11 05:43:22 /build/assets/settings-CU2FFVI1.js ........... ~ 0.28ms
  2026-06-11 05:43:22 /build/assets/app-logo-icon-DDrT6k0I.js ...... ~ 0.38ms
  2026-06-11 05:43:22 /build/assets/building-2-BX2w2S2B.js ......... ~ 0.53ms
  2026-06-11 05:43:22 /build/assets/app-CTtEV4y4.css ............... ~ 0.03ms
  2026-06-11 05:43:22 /logo.png .................................... ~ 0.03ms
  2026-06-11 05:45:31 /login ....................................... ~ 0.13ms
  2026-06-11 05:45:31 /build/assets/app-CTtEV4y4.css ............... ~ 0.04ms
  2026-06-11 05:45:31 /build/assets/login-Dzh-h17g.js .............. ~ 0.06ms
  2026-06-11 05:45:31 /build/assets/input-error-BTLFUYy8.js ........ ~ 0.20ms
  2026-06-11 05:45:31 /build/assets/text-link-CSoec2uC.js .......... ~ 0.29ms
  2026-06-11 05:45:31 /build/assets/app-C8Ggl87-.js ................ ~ 0.41ms
  2026-06-11 05:45:31 /build/assets/button-5T1vwz7h.js ............. ~ 0.52ms
  2026-06-11 05:45:31 /build/assets/checkbox-DCAIBSVl.js ........... ~ 0.64ms
  2026-06-11 05:45:31 /_debugbar/assets ............................ ~ 0.06ms
  2026-06-11 05:45:31 /build/assets/input-Chfec9Ut.js .............. ~ 0.33ms
  2026-06-11 05:45:31 /build/assets/label-BOLrVtPs.js .............. ~ 0.46ms
  2026-06-11 05:45:31 /build/assets/spinner-WQlC3Liu.js ............ ~ 0.33ms
  2026-06-11 05:45:31 /build/assets/auth-layout-BL-PewUP.js ........ ~ 0.71ms
  2026-06-11 05:45:31 /build/assets/index-Bhz_ry2-.js .............. ~ 0.81ms
  2026-06-11 05:45:31 /build/assets/index-_tz1FyI2.js .............. ~ 0.11ms
  2026-06-11 05:45:31 /build/assets/index-Cmvk7tHf.js .............. ~ 0.23ms
  2026-06-11 05:45:31 /build/assets/index-DfnlAyco.js .............. ~ 0.35ms
  2026-06-11 05:45:31 /build/assets/index-CWQgIVzv.js .............. ~ 0.49ms
  2026-06-11 05:45:31 /build/assets/check-CMDVCFnE.js .............. ~ 0.62ms
  2026-06-11 05:45:31 /build/assets/createLucideIcon-DqZP-Ku8.js ... ~ 0.80ms
  2026-06-11 05:45:31 /build/assets/index-Bq72hOse.js .............. ~ 0.07ms
  2026-06-11 05:45:31 /build/assets/loader-circle-DOjfw63j.js ...... ~ 0.21ms
  2026-06-11 05:45:31 /build/assets/app-logo-icon-DDrT6k0I.js ...... ~ 0.29ms
  2026-06-11 05:45:31 /_debugbar/assets ............................ ~ 0.37ms
  2026-06-11 05:45:31 /build/assets/index-Dby2qiUZ.js .............. ~ 0.61ms
  2026-06-11 05:45:31 /build/assets/app-CTtEV4y4.css ............... ~ 0.03ms
  2026-06-11 05:45:31 /logo.png .................................... ~ 0.11ms
  2026-06-11 05:45:31 /login ........................................... ~ 1s
  2026-06-11 05:45:32 /dashboard ................................... ~ 0.03ms
  2026-06-11 05:45:32 /_debugbar/open .............................. ~ 0.03ms
  2026-06-11 05:45:32 /_debugbar/open .............................. ~ 0.04ms
  2026-06-11 05:45:32 /build/assets/app-layout-Ddc1nZ2_.js ......... ~ 0.06ms
  2026-06-11 05:45:32 /build/assets/dashboard-CM-fjFUY.js .......... ~ 0.52ms
  2026-06-11 05:45:32 /build/assets/ErrorMessage-Cq4aixP2.js ....... ~ 0.27ms
  2026-06-11 05:45:32 /build/assets/index-DaQhm7bw.js .............. ~ 0.40ms
  2026-06-11 05:45:32 /build/assets/Combination-BneCAovC.js ........ ~ 0.55ms
  2026-06-11 05:45:32 /build/assets/x-BTJHlNsI.js .................. ~ 0.06ms
  2026-06-11 05:45:32 /build/assets/textarea-DQI5YmS8.js ........... ~ 0.29ms
  2026-06-11 05:45:32 /build/assets/GenericCombobox-BrHKnQ91.js .... ~ 0.41ms
  2026-06-11 05:45:32 /build/assets/select-ZytnwyOG.js ............. ~ 0.50ms
  2026-06-11 05:45:32 /build/assets/index-u_Y0mYO9.js .............. ~ 0.71ms
  2026-06-11 05:45:32 /build/assets/dropdown-menu-B3sdb_1k.js ...... ~ 0.23ms
  2026-06-11 05:45:32 /build/assets/settings-CU2FFVI1.js ........... ~ 0.15ms
  2026-06-11 05:45:32 /build/assets/building-2-BX2w2S2B.js ......... ~ 0.28ms
  2026-06-11 05:45:32 /build/assets/badge-ChFlzpzP.js .............. ~ 0.38ms
  2026-06-11 05:45:32 /build/assets/circle-alert-9df2RSX5.js ....... ~ 0.50ms
  2026-06-11 05:45:32 /build/assets/file-text-CpAgqThv.js .......... ~ 0.83ms
  2026-06-11 05:45:32 /build/assets/calendar-BGNmfN3k.js ........... ~ 0.73ms
  2026-06-11 05:45:32 /build/assets/clock-C9lav-iG.js .............. ~ 0.83ms
  2026-06-11 05:45:32 /build/assets/map-pin-CcxFvwf3.js ............ ~ 0.05ms
  2026-06-11 05:45:32 /build/assets/card-sX4WHo9S.js ............... ~ 0.16ms
  2026-06-11 05:45:32 /build/assets/video-COdDwfA1.js .............. ~ 0.28ms
  2026-06-11 05:45:33 /meetings/create ............................. ~ 0.10ms
  2026-06-11 05:45:33 /build/assets/app-CTtEV4y4.css ............... ~ 0.04ms
  2026-06-11 05:45:33 /build/assets/Create-BEK90aaL.js ............. ~ 0.04ms
  2026-06-11 05:45:33 /build/assets/app-layout-Ddc1nZ2_.js ......... ~ 0.17ms
  2026-06-11 05:45:33 /build/assets/app-C8Ggl87-.js ................ ~ 0.29ms
  2026-06-11 05:45:33 /build/assets/form-rt6wvs7s.js ............... ~ 0.06ms
  2026-06-11 05:45:33 /build/assets/ErrorMessage-Cq4aixP2.js ....... ~ 0.26ms
  2026-06-11 05:45:33 /build/assets/button-5T1vwz7h.js ............. ~ 0.35ms
  2026-06-11 05:45:33 /build/assets/index-DaQhm7bw.js .............. ~ 0.49ms
  2026-06-11 05:45:33 /build/assets/index-Cmvk7tHf.js .............. ~ 0.60ms
  2026-06-11 05:45:33 /build/assets/Combination-BneCAovC.js ........ ~ 0.07ms
  2026-06-11 05:45:33 /build/assets/index-CWQgIVzv.js .............. ~ 0.15ms
  2026-06-11 05:45:33 /build/assets/x-BTJHlNsI.js .................. ~ 0.28ms
  2026-06-11 05:45:33 /build/assets/createLucideIcon-DqZP-Ku8.js ... ~ 0.57ms
  2026-06-11 05:45:33 /build/assets/input-Chfec9Ut.js .............. ~ 0.64ms
  2026-06-11 05:45:33 /build/assets/textarea-DQI5YmS8.js ........... ~ 0.76ms
  2026-06-11 05:45:33 /build/assets/loader-circle-DOjfw63j.js ...... ~ 0.07ms
  2026-06-11 05:45:33 /build/assets/GenericCombobox-BrHKnQ91.js .... ~ 0.19ms
  2026-06-11 05:45:33 /build/assets/index-Bq72hOse.js .............. ~ 0.25ms
  2026-06-11 05:45:33 /build/assets/check-CMDVCFnE.js .............. ~ 0.38ms
  2026-06-11 05:45:33 /build/assets/select-ZytnwyOG.js ............. ~ 0.56ms
  2026-06-11 05:45:33 /build/assets/index-u_Y0mYO9.js .............. ~ 0.56ms
  2026-06-11 05:45:33 /build/assets/index-DfnlAyco.js .............. ~ 0.06ms
  2026-06-11 05:45:33 /build/assets/dropdown-menu-B3sdb_1k.js ...... ~ 0.20ms
  2026-06-11 05:45:33 /build/assets/index-Bhz_ry2-.js .............. ~ 0.28ms
  2026-06-11 05:45:33 /build/assets/settings-CU2FFVI1.js ........... ~ 0.41ms
  2026-06-11 05:45:33 /build/assets/app-logo-icon-DDrT6k0I.js ...... ~ 0.52ms
  2026-06-11 05:45:33 /build/assets/building-2-BX2w2S2B.js ......... ~ 0.64ms
  2026-06-11 05:45:33 /build/assets/app-CTtEV4y4.css ............... ~ 0.03ms
  2026-06-11 05:45:33 /logo.png .................................... ~ 0.03ms
